"URls","Size","# of Outlinks","Content-Type"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/michael-dukakis-military.jpg","689311","0","image/jpeg"
"https://www.washingtonpost.com/lifestyle/style/elizabeth-warren-is-sending-you-a-subliminal-message-with-her-sleeves/2016/05/20/ea1ff3e0-1dda-11e6-9c81-4be1c14fb8c8_story.html","161052","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/bill-clinton-shorties.jpg","342494","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/dick-cheney-overly-casual-parka.jpg","36924","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/john-kerry-clean-suit-thumb.jpg","9547","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/obama-mom-jeans.jpg","806609","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/herman-cain-suits.jpg","120195","0","image/jpeg"
"https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/01/20/did-you-notice-sarah-palins-sweater-good-you-were-supposed-to/","186712","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/gop-zip-front-pullovers-thumb.jpg","16753","0","image/jpeg"
"https://www.washingtonpost.com/lifestyle/style/the-casual-friday-look-that-gop-candidates-cant-get-enough-of/2016/01/28/869ccaa2-c3b0-11e5-9693-933a4d31bcc8_story.html","161991","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/john-kerry-clean-suit.jpg","239812","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/hillary-clinton-neckline-thumb.jpg","20291","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/bill-clinton-supporting-player-look-thumb.jpg","7205","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/michael-dukakis-military-thumb.jpg","13680","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/barbara-boxer-carly-fiorina-thumb.jpg","11409","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/obama-cool-style.jpg","141929","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/melania-trumps-first-lady-costume-thumb.jpg","16080","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/katherine-harris-makeup.jpg","129654","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/sarah-palin-glasses.jpg","127605","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/melania-trumps-first-lady-costume.jpg","222071","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/howard-dean-sleeves-thumb.jpg","12124","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/sarah-palin-shopping-spree.jpg","122956","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/hillary-clinton-neckline.jpg","152677","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/bernie-sanders-style.jpg","202344","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/topper-bernie.jpg","73107","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/rick-santorum-sweater-vest.jpg","776450","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/topper-sarah.jpg","89474","0","image/jpeg"
"https://www.washingtonpost.com/lifestyle/style/bill-clintons-fashion-challenge-how-to-dress-when-youre-no-longer-center-of-attention/2016/05/10/4118e48a-1620-11e6-aa55-670cabef46e0_story.html","162365","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/hillary-clinton-makeup-thumb.jpg","10086","0","image/jpeg"
"https://www.washingtonpost.com/blogs/arts-post/post/santorum-sweater-vests-defeated-by-romneys-suits/2012/01/04/gIQAu53XaP_blog.html","94711","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/gop-zip-front-pullovers.jpg","189412","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/sarah-palin-Trump-endorsement-cardigan-thumb.jpg","19603","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/katherine-harris-makeup-thumb.jpg","21246","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/mitt-romney-hair-thumb.jpg","14362","0","image/jpeg"
"https://www.washingtonpost.com/news/arts-and-entertainment/wp/2015/11/20/donald-trump-thinks-hes-a-fashion-critic-heres-what-our-fashion-critic-thinks-about-him/","188239","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/al-gore-earthtones.jpg","103778","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/donald-trump-tailoring.jpg","134532","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/john-edwards-hair-thumb.jpg","22456","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/topper-hillary.jpg","87526","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/bill-clinton-supporting-player-look.jpg","168996","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/bill-clinton-shorties-thumb.jpg","3609","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/hillary-clinton-hair.jpg","128116","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/ronald-reagan-style-thumb.jpg","13350","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/mitt-romney-hair.jpg","265706","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/elizabeth-warren-rolled-up-sleeves-thumb.jpg","8859","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/bernie-sanders-style-thumb.jpg","3444","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/al-gore-earthtones-thumb.jpg","3421","0","image/jpeg"
"https://www.washingtonpost.com/lifestyle/style/why-does-bernie-sanders-dress-like-that-because-he-can/2015/10/12/55ca840e-6141-11e5-b38e-06883aacba64_story.html","173315","59","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/obama-cool-style-thumb.jpg","19396","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/hillary-clinton-pantsuits-thumb.jpg","28902","0","image/jpeg"
"https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/05/03/melania-trump-does-her-version-of-a-model-first-lady/","175656","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/elizabeth-warren-rolled-up-sleeves.jpg","49305","0","image/jpeg"
"https://www.washingtonpost.com/graphics/lifestyle/political-fashion/img/john-edwards-working-man-thumb.jpg","16609","0","image/jpeg"
"https://www.washingtonpost.com/politics/cheers-a-punch-a-slur-what-its-like-in-the-crowd-at-a-donald-trump-rally/2015/12/17/ff5bcf76-a4fa-11e5-ad3f-991ce3374e23_story.html","184117","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/politics/inside-donald-trumps-new-strategy-to-shed-the-view-of-him-as-racist/2016/08/23/eedc4fd0-6945-11e6-99bf-f0cf3a6449a6_story.html","208535","45","text/html;charset=UTF-8"
"https://www.washingtonpost.com/politics/clintons-deplorables-remark-sums-up-a-deplorable-election-season/2016/09/10/78977694-777b-11e6-be4f-3f42f2e5a49e_story.html","200475","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/the-fix/wp/2016/09/01/7-percent-of-donald-trump-supporters-think-hes-racist/","161196","41","text/html;charset=UTF-8"
"https://www.washingtonpost.com/politics/meet-donald-trumps-basket-of-deplorables/2016/09/13/f90d5da6-7989-11e6-ac8e-cf8e0dd91dc7_story.html?tid=a_inl-amp","170174","41","text/html;charset=UTF-8"
"https://www.washingtonpost.com/national/how-tom-price-decided-chartered-private-jets-were-a-good-use-of-taxpayer-money/2017/09/22/7ca65e7c-9f42-11e7-8ea1-ed975285475e_story.html","159578","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/investigations/investigation-launched-into-hhs-secretary-tom-prices-travel-on-charter-jets/2017/09/22/f7659a0c-9f9b-11e7-8ea1-ed975285475e_story.html?utm_term=.d617f03c84b3","100125","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/national/how-tom-price-decided-chartered-private-jets-were-a-good-use-of-taxpayer-money/2017/09/22/7ca65e7c-9f42-11e7-8ea1-ed975285475e_story.html","47512","39","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/14/mnuchin-eclipses-past-travel-backlash-with-pricey-request-european-honeymoon-by-military-jet/?tid=a_inl&utm_term=.73b34e290077","157629","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/investigations/investigation-launched-into-hhs-secretary-tom-prices-travel-on-charter-jets/2017/09/22/f7659a0c-9f9b-11e7-8ea1-ed975285475e_story.html?sdfhgjksdf&utm_term=.0148fef90425","100125","29","text/html;charset=UTF-8"
"https://www.washingtonpost.com/business/economy/mnuchin-flew-on-government-jet-to-washington-following-appearance-at-trump-tower/2017/09/22/2960e3d6-9fe2-11e7-9083-fbfddf6804c2_story.html","157185","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/business/economy/mnuchin-flew-on-government-jet-to-washington-following-appearance-at-trump-tower/2017/09/22/2960e3d6-9fe2-11e7-9083-fbfddf6804c2_story.html","46800","44","text/html; charset=utf-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/14/mnuchin-eclipses-past-travel-backlash-with-pricey-request-european-honeymoon-by-military-jet/?utm_term=.06a6d6db69e9","157629","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/national/health-science/at-epa-guarding-the-chief-pulls-agents-from-pursuing-environmental-crimes/2017/09/19/7b7b8b6c-9ce0-11e7-8ea1-ed975285475e_story.html?utm_term=.5c94f2e87666","161614","34","text/html;charset=UTF-8"
"https://www.washingtonpost.com/business/economy/treasury-inspector-general-to-review-mnuchin-flight-to-ft-knox/2017/08/31/d9e122d4-8eb2-11e7-91d5-ab4e4bb76a3a_story.html?utm_term=.1588204217ba","154480","28","text/html;charset=UTF-8"
"https://www.washingtonpost.com/news/wonk/wp/2017/09/14/mnuchin-eclipses-past-travel-backlash-with-pricey-request-european-honeymoon-by-military-jet/?utm_term=.d1bc98c64f33","157629","33","text/html;charset=UTF-8"
"https://www.washingtonpost.com/business/economy/mnuchin-viewed-eclipse-from-roof-of-fort-knox/2017/08/24/1b6ba9b4-8903-11e7-a50f-e0d4e6ec070a_story.html?utm_term=.00eacf3f6576","157719","32","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/a-healthful-fish-dish-that-even-non-fish-eaters-will-like/2017/09/21/8df3fa44-9cb9-11e7-9c8d-cf053ff30921_story.html?utm_term=.f39007c12554","155485","31","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/onion-mushroom-tarte-tatin-blue-cheese/16029/","100531","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/rf/image_400x270/2010-2019/WashingtonPost/2017/08/25/Others/Images/2017-08-16/OnePan_0924_OnionWalnutAndMushroomTarteTatin_H.jpg","47254","0","image/jpeg"
"https://www.washingtonpost.com/rf/image_400x270/2010-2019/WashingtonPost/2017/09/15/Food/Images/BigBatchCornmealDryMix-1233.jpg","25838","0","image/jpeg"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2016/01/07/Food/Images/Merlin_22284266.jpg","104262","0","image/jpeg"
"https://www.washingtonpost.com/recipes/big-batch-cornmeal-dry-mix/16056/","101123","50","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/i-used-every-pumpkin-spice-product-i-could-find-for-a-week-now-my-armpits-smell-like-nutmeg/2017/09/13/a2d52580-926b-11e7-8754-d478688d23b4_story.html?utm_term=.3324352c82dd","173929","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/this-may-become-your-new-favorite-way-to-cook-portobello-mushrooms/2017/09/08/8f63d6f6-949e-11e7-89fa-bb822a46da5b_story.html?utm_term=.d3d74e5eb94f","161948","40","text/html;charset=UTF-8"
"https://www.washingtonpost.com/amphtml/lifestyle/food/ready-or-not-here-come-the-autumnal-apple-recipes/2017/09/14/ebb9f218-9954-11e7-b569-3360011663b4_story.html","42752","50","text/html; charset=utf-8"
"https://www.washingtonpost.com/lifestyle/food/i-used-every-pumpkin-spice-product-i-could-find-for-a-week-now-my-armpits-smell-like-nutmeg/2017/09/13/a2d52580-926b-11e7-8754-d478688d23b4_story.html?utm_term=.0fe276d1f56f","173929","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/apple-ginger-phyllo-turnovers/14928/?utm_term=.03cc1ef6714f","102387","50","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/fall-air-baked-apples/15523/?utm_term=.80a7b27bf2ab","100793","48","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/apple-cider-caramels/15373/?utm_term=.60e8f7bd4bd2","98189","47","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/ready-or-not-here-come-the-autumnal-apple-recipes/2017/09/14/ebb9f218-9954-11e7-b569-3360011663b4_story.html","159891","45","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/hooray-for-queso-especially-when-its-draped-over-tacos/2017/09/11/618376f8-8434-11e7-b359-15a3617c767b_story.html?utm_term=.dc9ebf7f5708","160199","39","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/salty-cinnamon-apple-ice-cream/14894/?utm_term=.6fe8aaf759ee","100269","48","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/dorie-greenspans-custardy-apple-squares/14940/?utm_term=.06be82ce3b08","102571","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/a-menu-of-our-favorite-mexican-recipes/2017/09/13/8e6caf76-988a-11e7-b569-3360011663b4_story.html?utm_term=.2f0950818ec1","158592","43","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/maggie-austins-apple-bread/15100/?utm_term=.a9d74c9fa57f","98121","47","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/kreplach-a-hole-y-alternative-to-break-fast-bagels-for-yom-kippur/2014/09/22/ba3096e8-3cf0-11e4-b03f-de718edeb92f_story.html","168846","40","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/how-to-make-your-challah-lovelier-and-sweeter-for-the-jewish-new-year/2015/09/04/a6aa711a-50c8-11e5-933e-7d06c647a395_story.html","171121","52","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/apple-honey-pairings-for-the-jewish-new-year-and-beyond/2014/09/15/8d2682e2-379c-11e4-bdfb-de4104544a37_story.html","163226","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/rosh-hashanah-lunch-warm-even-at-room-temperature/2013/08/26/2f1c281e-0769-11e3-9259-e2aafe5a5f84_story.html","172215","38","text/html;charset=UTF-8"
"https://www.washingtonpost.com/lifestyle/food/treats-harvest-apple-cake/2014/09/09/99e16fb8-3320-11e4-a723-fa3895a25d02_story.html","153397","37","text/html;charset=UTF-8"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2015/09/03/Production/Food/Images/DSC_6861.jpg","132587","0","image/jpeg"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2015/09/03/Production/Food/Images/DSC_6476.jpg","182838","0","image/jpeg"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2015/01/08/Food/Images/food0171420689186.jpg","190839","0","image/jpeg"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2015/09/03/Production/Food/Images/DSC_6783.jpg","153394","0","image/jpeg"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2016/06/08/Food/Images/LemonyGreenBeansPasta-35951465348763.jpg","190122","0","image/jpeg"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2016/03/03/Food/Images/TWPStudioMarch22016_DSC42221456977068.jpg","211170","0","image/jpeg"
"https://www.washingtonpost.com/lifestyle/food/a-simple-tasty-pasta-recipe-that-will-help-you-dispatch-that-zucchini/2017/08/11/be3b2e28-7eb6-11e7-9d08-b79f191668ed_story.html?utm_term=.e903313fdccf","158905","36","text/html;charset=UTF-8"
"https://www.washingtonpost.com/recipes/scrappy-vegetable-broth/13447/","98504","83","text/html;charset=UTF-8"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2015/04/16/Food/Images/food0011429187465.jpg","216074","0","image/jpeg"
"https://www.washingtonpost.com/recipes/cherry-pizza/14659/","108320","51","text/html;charset=UTF-8"
"https://www.washingtonpost.com/rf/image_982w/2010-2019/WashingtonPost/2017/09/26/Food/Images/Copy%20of%20kugel.jpg","121413","0","image/jpeg"
